loc_start;loc_end;time
LOC86;LOC602;11
LOC103;LOC359;10
LOC902;LOC299;96
LOC144;LOC164;13
LOC727;LOC500;65
LOC158;LOC291;36
LOC828;LOC252;9
LOC287;LOC275;50
LOC997;LOC206;73
LOC147;LOC590;2
LOC82;LOC319;43
LOC740;LOC421;58
LOC423;LOC696;87
LOC599;LOC682;39
LOC634;LOC121;33
LOC390;LOC583;4
LOC554;LOC831;80
LOC359;LOC179;91
LOC499;LOC654;74
LOC514;LOC257;95
LOC333;LOC334;73
LOC353;LOC968;91
LOC600;LOC75;1
LOC742;LOC808;86
LOC692;LOC101;85
LOC462;LOC584;96
LOC230;LOC461;45
LOC952;LOC999;12
LOC894;LOC600;58
LOC888;LOC983;84
LOC343;LOC764;30
LOC166;LOC877;31
LOC196;LOC476;11
LOC593;LOC606;60
LOC178;LOC977;72
LOC468;LOC240;24
LOC986;LOC678;69
LOC659;LOC27;70
LOC280;LOC448;73
LOC194;LOC726;82
LOC208;LOC715;59
LOC774;LOC102;55
LOC479;LOC547;96
LOC687;LOC939;90
LOC363;LOC998;54
LOC618;LOC434;10
LOC171;LOC447;16
LOC469;LOC151;68
LOC435;LOC942;6
LOC789;LOC147;22
LOC744;LOC634;78
LOC1;LOC178;49
LOC631;LOC501;11
LOC7;LOC426;19
LOC594;LOC138;53
LOC410;LOC509;14
LOC81;LOC305;83
LOC652;LOC119;95
LOC319;LOC528;14
LOC458;LOC659;54
LOC847;LOC987;34
LOC352;LOC425;69
LOC750;LOC794;49
LOC364;LOC712;85
LOC47;LOC487;18
LOC43;LOC125;18
LOC61;LOC484;55
LOC193;LOC66;8
LOC947;LOC257;51
LOC766;LOC484;27
LOC438;LOC639;59
LOC490;LOC512;50
LOC880;LOC779;82
LOC681;LOC193;95
LOC258;LOC235;28
LOC630;LOC539;29
LOC209;LOC383;41
LOC474;LOC444;33
LOC947;LOC429;12
LOC962;LOC103;81
LOC553;LOC620;27
LOC753;LOC916;73
LOC308;LOC269;78
LOC30;LOC251;57
LOC478;LOC303;71
LOC991;LOC137;29
LOC843;LOC79;67
LOC820;LOC860;89
LOC6;LOC438;81
LOC496;LOC161;71
LOC329;LOC498;32
LOC369;LOC210;51
LOC389;LOC25;92
LOC497;LOC611;98
LOC290;LOC661;80
LOC338;LOC586;7
LOC205;LOC331;97
LOC673;LOC35;26
LOC134;LOC607;74
LOC847;LOC817;45
LOC482;LOC602;22
LOC968;LOC25;69
LOC12;LOC402;84
LOC166;LOC460;8
LOC687;LOC778;26
LOC551;LOC337;45
LOC796;LOC9;65
LOC404;LOC255;73
LOC848;LOC367;41
LOC172;LOC446;59
LOC960;LOC116;26
LOC225;LOC573;91
LOC418;LOC642;69
LOC686;LOC646;97
LOC501;LOC861;72
LOC122;LOC193;58
LOC229;LOC827;19
LOC918;LOC39;92
LOC946;LOC945;20
LOC755;LOC390;10
LOC846;LOC695;16
LOC276;LOC555;42
LOC35;LOC707;5
LOC584;LOC95;94
LOC320;LOC110;13
LOC183;LOC624;16
LOC838;LOC536;85
LOC398;LOC212;78
LOC819;LOC102;75
LOC669;LOC848;48
LOC425;LOC177;4
LOC453;LOC184;64
LOC619;LOC562;42
LOC659;LOC718;22
LOC95;LOC278;54
LOC362;LOC276;78
LOC691;LOC407;48
LOC977;LOC444;32
LOC634;LOC428;13
LOC614;LOC911;53
LOC1;LOC707;91
LOC734;LOC572;17
LOC785;LOC158;20
LOC670;LOC558;32
LOC195;LOC273;100
LOC106;LOC88;74
LOC416;LOC993;88
LOC207;LOC23;83
LOC305;LOC547;64
LOC390;LOC248;50
LOC25;LOC540;39
LOC30;LOC981;76
LOC221;LOC252;16
LOC996;LOC944;25
LOC283;LOC362;15
LOC19;LOC266;20
LOC658;LOC34;42
LOC436;LOC30;47
LOC489;LOC117;53
LOC95;LOC644;60
LOC793;LOC549;20
LOC127;LOC873;6
LOC292;LOC390;99
LOC659;LOC48;40
LOC954;LOC512;23
LOC174;LOC728;6
LOC822;LOC96;42
LOC414;LOC437;45
LOC637;LOC139;8
LOC363;LOC871;16
LOC835;LOC611;39
LOC902;LOC855;91
LOC581;LOC478;34
LOC13;LOC948;8
LOC233;LOC528;81
LOC350;LOC399;44
LOC728;LOC40;64
LOC556;LOC185;32
LOC77;LOC813;19
LOC421;LOC16;67
LOC15;LOC761;5
LOC805;LOC277;14
LOC895;LOC856;70
LOC316;LOC76;39
LOC372;LOC160;17
LOC926;LOC138;6
LOC148;LOC637;78
LOC448;LOC842;8
LOC349;LOC382;80
LOC753;LOC831;96
LOC651;LOC522;78
LOC846;LOC615;51
LOC87;LOC627;55
LOC824;LOC856;12
LOC333;LOC606;39
LOC218;LOC267;2
LOC131;LOC230;28
LOC936;LOC116;80
LOC289;LOC66;21
LOC183;LOC815;80
LOC73;LOC281;8
LOC873;LOC575;57
LOC277;LOC964;6
LOC844;LOC843;3
LOC161;LOC173;57
LOC928;LOC404;70
LOC32;LOC679;5
LOC499;LOC500;63
LOC575;LOC752;49
LOC451;LOC390;40
LOC329;LOC103;15
LOC894;LOC95;12
LOC505;LOC228;28
LOC676;LOC296;22
LOC389;LOC158;77
LOC502;LOC841;23
LOC468;LOC931;17
LOC941;LOC876;5
LOC795;LOC6;43
LOC30;LOC396;87
LOC509;LOC64;17
LOC611;LOC776;92
LOC122;LOC920;48
LOC182;LOC795;64
LOC228;LOC402;34
LOC382;LOC773;2
LOC559;LOC937;49
LOC88;LOC884;23
LOC4;LOC820;20
LOC785;LOC239;1
LOC567;LOC873;38
LOC833;LOC311;55
LOC42;LOC967;4
LOC574;LOC329;30
LOC321;LOC238;40
LOC539;LOC267;41
LOC174;LOC627;20
LOC586;LOC524;54
LOC497;LOC863;43
LOC737;LOC695;80
LOC264;LOC478;71
LOC449;LOC821;74
LOC51;LOC812;11
LOC262;LOC177;40
LOC627;LOC640;52
LOC941;LOC717;23
LOC410;LOC588;58
LOC880;LOC970;3
LOC912;LOC335;5
LOC663;LOC155;17
LOC933;LOC360;38
LOC197;LOC862;10
LOC403;LOC129;74
LOC616;LOC584;52
LOC5;LOC658;6
LOC561;LOC695;4
LOC240;LOC347;99
LOC611;LOC668;86
LOC83;LOC589;76
LOC847;LOC277;20
LOC785;LOC700;1
LOC182;LOC206;23
LOC334;LOC355;85
LOC546;LOC341;50
LOC905;LOC318;88
LOC12;LOC110;52
LOC37;LOC870;33
LOC884;LOC304;25
LOC875;LOC278;90
LOC551;LOC932;85
LOC642;LOC988;24
LOC138;LOC767;40
LOC933;LOC654;4
LOC426;LOC463;16
LOC488;LOC21;69
LOC638;LOC635;76
LOC842;LOC138;35
LOC359;LOC182;29
LOC711;LOC264;46
LOC486;LOC836;58
LOC532;LOC209;24
LOC923;LOC620;43
LOC533;LOC638;33
LOC941;LOC349;6
LOC933;LOC644;18
LOC334;LOC6;93
LOC440;LOC50;98
LOC837;LOC753;77
LOC26;LOC698;81
LOC199;LOC222;82
LOC313;LOC484;9
LOC270;LOC43;88
LOC74;LOC676;76
LOC979;LOC414;95
LOC395;LOC732;20
LOC138;LOC295;86
LOC277;LOC332;26
LOC452;LOC572;43
LOC135;LOC735;7
LOC484;LOC947;12
LOC258;LOC286;95
LOC920;LOC907;70
LOC227;LOC706;98
LOC408;LOC690;8
LOC307;LOC557;39
LOC490;LOC823;79
LOC672;LOC670;75
LOC913;LOC130;89
LOC563;LOC858;96
LOC212;LOC669;26
LOC857;LOC215;59
LOC986;LOC389;76
LOC230;LOC371;10
LOC223;LOC192;69
LOC175;LOC988;45
LOC138;LOC833;87
LOC53;LOC32;49
LOC444;LOC726;46
LOC630;LOC805;14
LOC624;LOC654;88
LOC341;LOC312;15
LOC74;LOC219;38
LOC196;LOC863;24
LOC23;LOC379;63
LOC682;LOC504;63
LOC756;LOC443;41
LOC468;LOC292;43
LOC777;LOC633;63
LOC346;LOC377;76
LOC74;LOC538;69
LOC640;LOC557;33
LOC815;LOC535;7
LOC466;LOC898;11
LOC404;LOC397;29
LOC546;LOC669;1
LOC742;LOC167;32
LOC74;LOC657;82
LOC52;LOC676;46
LOC56;LOC264;63
LOC79;LOC314;84
LOC967;LOC575;4
LOC624;LOC497;97
LOC926;LOC546;62
LOC138;LOC102;99
LOC779;LOC533;3
LOC273;LOC977;56
LOC945;LOC159;30
LOC481;LOC57;96
LOC791;LOC802;60
LOC457;LOC455;70
LOC318;LOC965;58
LOC86;LOC331;89
LOC263;LOC946;87
LOC778;LOC671;4
LOC14;LOC279;57
LOC586;LOC970;61
LOC318;LOC593;98
LOC463;LOC817;99
LOC362;LOC855;43
LOC54;LOC187;9
LOC952;LOC557;72
LOC437;LOC994;4
LOC280;LOC442;6
LOC654;LOC686;46
LOC446;LOC202;77
LOC180;LOC683;87
LOC921;LOC47;25
LOC320;LOC177;55
LOC619;LOC57;92
LOC270;LOC118;26
LOC856;LOC803;59
LOC795;LOC337;52
LOC326;LOC794;8
LOC455;LOC104;23
LOC193;LOC1;55
LOC471;LOC585;60
LOC318;LOC936;43
LOC310;LOC711;54
LOC538;LOC460;60
LOC666;LOC646;86
LOC442;LOC675;26
LOC564;LOC759;28
LOC732;LOC342;78
LOC413;LOC943;72
LOC522;LOC752;86
LOC708;LOC88;6
LOC427;LOC468;85
LOC922;LOC857;47
LOC83;LOC565;34
LOC631;LOC804;37
LOC449;LOC22;28
LOC478;LOC83;24
LOC530;LOC552;8
LOC895;LOC176;95
LOC727;LOC570;87
LOC670;LOC199;2
LOC842;LOC35;88
LOC365;LOC333;3
LOC810;LOC230;85
LOC84;LOC659;13
LOC399;LOC683;52
LOC149;LOC780;1
LOC238;LOC406;100
LOC654;LOC449;86
LOC843;LOC992;46
LOC717;LOC925;54
LOC153;LOC283;20
LOC260;LOC788;40
LOC913;LOC717;52
LOC282;LOC1;58
LOC627;LOC134;12
LOC475;LOC106;11
LOC226;LOC610;85
LOC265;LOC107;45
LOC621;LOC700;41
LOC285;LOC361;18
LOC440;LOC453;74
LOC490;LOC640;27
LOC134;LOC237;99
LOC85;LOC901;57
LOC501;LOC646;86
LOC299;LOC582;54
LOC119;LOC864;83
LOC260;LOC494;23
LOC625;LOC307;74
LOC776;LOC17;16
LOC305;LOC100;96
LOC517;LOC854;8
LOC35;LOC346;43
LOC396;LOC191;24
LOC118;LOC78;55
LOC491;LOC192;14
LOC447;LOC696;68
LOC790;LOC517;98
LOC865;LOC700;79
LOC916;LOC79;16
LOC526;LOC168;20
LOC576;LOC955;11
LOC584;LOC655;96
LOC922;LOC684;49
LOC549;LOC149;54
LOC531;LOC450;21
LOC197;LOC260;75
LOC65;LOC579;75
LOC538;LOC399;69
LOC18;LOC268;73
LOC368;LOC917;43
LOC764;LOC829;18
LOC486;LOC525;79
LOC415;LOC461;65
LOC629;LOC732;14
LOC512;LOC443;25
LOC199;LOC542;36
LOC345;LOC599;83
LOC384;LOC167;62
LOC527;LOC88;48
LOC382;LOC749;64
LOC190;LOC828;64
LOC894;LOC483;27
LOC122;LOC363;66
LOC238;LOC817;76
LOC338;LOC905;65
LOC83;LOC649;80
LOC716;LOC95;65
LOC648;LOC943;54
LOC41;LOC347;68
LOC63;LOC251;82
LOC65;LOC678;51
LOC610;LOC76;26
LOC904;LOC959;51
LOC377;LOC126;79
LOC480;LOC353;86
LOC576;LOC25;52
LOC682;LOC322;48
LOC464;LOC624;85
LOC624;LOC403;78
LOC920;LOC746;90
LOC555;LOC117;91
LOC244;LOC210;35
LOC283;LOC2;88
LOC158;LOC248;34
LOC267;LOC38;6
LOC498;LOC169;32
LOC70;LOC721;43
LOC592;LOC967;26
LOC480;LOC630;11
LOC324;LOC358;22
LOC129;LOC927;86
LOC195;LOC833;65
LOC591;LOC879;92
LOC2;LOC612;8
LOC922;LOC12;95
LOC849;LOC251;27
LOC348;LOC408;57
LOC944;LOC735;31
LOC486;LOC347;17
LOC917;LOC133;81
LOC459;LOC989;73
LOC75;LOC117;51
LOC473;LOC571;74
LOC256;LOC44;1
LOC459;LOC201;60
LOC493;LOC893;97
LOC1;LOC921;42
LOC685;LOC599;15
LOC397;LOC498;79
LOC853;LOC3;42
LOC344;LOC490;56
LOC402;LOC858;83
LOC662;LOC451;86
LOC451;LOC883;82
LOC513;LOC625;84
LOC880;LOC65;73
LOC933;LOC639;85
LOC123;LOC908;61
LOC417;LOC794;96
LOC702;LOC633;35
LOC417;LOC373;55
LOC842;LOC905;58
LOC285;LOC782;25
LOC411;LOC535;51
LOC994;LOC138;70
LOC849;LOC282;44
LOC451;LOC965;30
LOC242;LOC802;10
LOC382;LOC365;85
LOC493;LOC14;70
LOC538;LOC114;64
LOC80;LOC934;100
LOC25;LOC887;91
LOC464;LOC346;18
LOC218;LOC448;57
LOC92;LOC223;64
LOC757;LOC568;10
LOC647;LOC217;77
LOC650;LOC995;67
LOC947;LOC672;22
LOC41;LOC16;31
LOC993;LOC65;9
LOC642;LOC933;66
LOC554;LOC905;56
LOC949;LOC490;7
LOC301;LOC813;21
LOC882;LOC679;22
LOC140;LOC607;41
LOC144;LOC159;96
LOC528;LOC905;21
LOC203;LOC64;50
LOC453;LOC36;63
LOC552;LOC495;74
LOC95;LOC363;67
LOC697;LOC372;52
LOC1;LOC467;87
LOC154;LOC899;54
LOC374;LOC247;45
LOC865;LOC744;33
LOC566;LOC137;12
LOC651;LOC673;31
LOC554;LOC628;15
LOC215;LOC800;48
LOC457;LOC584;71
LOC479;LOC45;34
LOC998;LOC115;43
LOC361;LOC145;54
LOC481;LOC584;6
LOC74;LOC31;16
LOC769;LOC470;92
LOC341;LOC701;20
LOC969;LOC804;74
LOC64;LOC123;70
LOC9;LOC5;2
LOC986;LOC703;74
LOC639;LOC200;87
LOC916;LOC321;76
LOC5;LOC469;80
LOC682;LOC442;29
LOC613;LOC952;52
LOC538;LOC564;54
LOC467;LOC472;74
LOC80;LOC279;68
LOC240;LOC816;46
LOC751;LOC364;76
LOC693;LOC997;35
LOC428;LOC92;38
LOC850;LOC255;69
LOC75;LOC577;13
LOC221;LOC266;30
LOC339;LOC338;85
LOC554;LOC120;91
LOC714;LOC876;89
LOC69;LOC665;40
LOC164;LOC368;38
LOC987;LOC818;45
LOC920;LOC299;47
LOC914;LOC702;64
LOC102;LOC330;70
LOC988;LOC885;89
LOC134;LOC482;7
LOC831;LOC782;62
LOC286;LOC42;94
LOC314;LOC254;8
LOC870;LOC905;33
LOC476;LOC399;82
LOC11;LOC437;27
LOC305;LOC646;5
LOC918;LOC519;96
LOC257;LOC331;66
LOC806;LOC795;42
LOC679;LOC83;50
LOC455;LOC273;30
LOC398;LOC438;91
LOC437;LOC169;92
LOC632;LOC337;26
LOC793;LOC340;35
LOC507;LOC915;51
LOC13;LOC187;59
LOC908;LOC578;16
LOC673;LOC433;10
LOC10;LOC166;83
LOC540;LOC862;28
LOC495;LOC853;75
LOC307;LOC341;97
LOC359;LOC194;32
LOC299;LOC597;47
LOC373;LOC415;55
LOC489;LOC23;94
LOC175;LOC937;7
LOC414;LOC468;87
LOC123;LOC194;65
LOC995;LOC288;88
LOC859;LOC383;99
LOC666;LOC385;50
LOC632;LOC450;65
LOC421;LOC508;98
LOC91;LOC45;96
LOC977;LOC130;28
LOC863;LOC524;81
LOC639;LOC301;74
LOC380;LOC503;40
LOC72;LOC100;58
LOC939;LOC983;8
LOC998;LOC124;74
LOC831;LOC356;61
LOC986;LOC391;46
LOC860;LOC598;34
LOC201;LOC263;28
LOC387;LOC914;80
LOC662;LOC66;1
LOC586;LOC384;62
LOC779;LOC451;79
LOC975;LOC244;8
LOC812;LOC116;10
LOC892;LOC786;9
LOC150;LOC435;92
LOC546;LOC751;66
LOC154;LOC365;67
LOC667;LOC744;71
LOC740;LOC504;64
LOC820;LOC126;24
LOC86;LOC486;99
LOC117;LOC826;16
LOC100;LOC424;84
LOC164;LOC130;4
LOC418;LOC911;38
LOC731;LOC336;16
LOC395;LOC643;72
LOC112;LOC668;26
LOC734;LOC710;2
LOC617;LOC766;18
LOC653;LOC77;40
LOC739;LOC282;33
LOC711;LOC240;23
LOC89;LOC606;11
LOC341;LOC408;15
LOC868;LOC587;76
LOC732;LOC618;57
LOC458;LOC838;48
LOC770;LOC599;12
LOC966;LOC10;39
LOC229;LOC903;21
LOC355;LOC138;63
LOC892;LOC877;11
LOC197;LOC958;92
LOC136;LOC613;84
LOC278;LOC240;71
LOC913;LOC676;57
LOC327;LOC80;26
LOC752;LOC63;21
LOC389;LOC243;41
LOC302;LOC435;15
LOC703;LOC198;9
LOC919;LOC118;68
LOC899;LOC942;2
LOC869;LOC21;91
LOC940;LOC694;92
LOC920;LOC868;60
LOC102;LOC226;48
LOC669;LOC512;26
LOC866;LOC474;58
LOC151;LOC177;17
LOC396;LOC455;2
LOC522;LOC163;13
LOC620;LOC694;31
LOC456;LOC388;39
LOC103;LOC402;25
LOC794;LOC586;69
LOC542;LOC937;17
LOC423;LOC766;83
LOC906;LOC991;92
LOC241;LOC220;32
LOC660;LOC70;19
LOC909;LOC47;48
LOC355;LOC611;96
LOC31;LOC181;64
LOC611;LOC45;95
LOC403;LOC432;1
LOC114;LOC51;92
LOC195;LOC872;11
LOC8;LOC825;27
LOC955;LOC537;12
LOC503;LOC943;67
LOC597;LOC995;34
LOC340;LOC459;42
LOC290;LOC520;29
LOC307;LOC419;69
LOC993;LOC989;100
LOC992;LOC379;52
LOC701;LOC555;85
LOC518;LOC606;41
LOC9;LOC24;2
LOC453;LOC106;53
LOC910;LOC328;29
LOC124;LOC158;27
LOC983;LOC476;94
LOC720;LOC94;32
LOC333;LOC875;81
LOC366;LOC606;76
LOC614;LOC51;30
LOC241;LOC121;86
LOC527;LOC935;99
LOC432;LOC562;59
LOC301;LOC823;12
LOC328;LOC851;13
LOC463;LOC98;40
LOC875;LOC245;92
LOC319;LOC508;100
LOC729;LOC82;59
LOC386;LOC369;42
LOC66;LOC417;71
LOC908;LOC412;22
LOC606;LOC377;8
LOC949;LOC712;15
LOC256;LOC352;39
LOC353;LOC556;19
LOC153;LOC448;33
LOC373;LOC860;65
LOC288;LOC776;1
LOC29;LOC814;25
LOC196;LOC69;42
LOC823;LOC384;4
LOC307;LOC236;28
LOC567;LOC934;79
LOC214;LOC207;62
LOC612;LOC38;64
LOC584;LOC976;2
LOC484;LOC144;55
LOC271;LOC163;53
LOC783;LOC462;36
LOC308;LOC929;33
LOC294;LOC943;25
LOC637;LOC120;86
LOC901;LOC285;27
LOC472;LOC478;44
LOC169;LOC934;74
LOC909;LOC495;97
LOC46;LOC357;28
LOC854;LOC557;4
LOC363;LOC285;9
LOC223;LOC742;86
LOC936;LOC122;37
LOC210;LOC768;55
LOC212;LOC527;68
LOC677;LOC922;84
LOC415;LOC930;55
LOC639;LOC241;40
LOC648;LOC785;55
LOC521;LOC471;95
LOC342;LOC488;31
LOC196;LOC968;80
LOC678;LOC572;66
LOC710;LOC249;32
LOC146;LOC463;58
LOC464;LOC613;52
LOC544;LOC304;17
LOC269;LOC794;75
LOC15;LOC574;80
LOC619;LOC742;78
LOC416;LOC643;9
LOC56;LOC190;56
LOC209;LOC590;41
LOC622;LOC264;98
LOC410;LOC256;26
LOC516;LOC962;6
LOC578;LOC560;36
LOC737;LOC294;14
LOC361;LOC333;52
LOC9;LOC528;92
LOC604;LOC563;56
LOC165;LOC906;14
LOC434;LOC400;46
LOC54;LOC90;40
LOC753;LOC116;16
LOC491;LOC207;47
LOC470;LOC497;77
LOC560;LOC956;28
LOC406;LOC835;53
LOC947;LOC47;76
LOC202;LOC678;87
LOC269;LOC339;44
LOC750;LOC428;88
LOC743;LOC684;65
LOC86;LOC673;13
LOC187;LOC483;51
LOC260;LOC54;75
LOC77;LOC940;27
LOC258;LOC948;33
LOC841;LOC603;15
LOC965;LOC566;93
LOC212;LOC710;86
LOC808;LOC212;11
LOC923;LOC97;36
LOC286;LOC837;81
LOC462;LOC99;20
LOC235;LOC809;72
LOC76;LOC873;56
LOC636;LOC459;31
LOC150;LOC921;32
LOC280;LOC233;18
LOC611;LOC970;60
LOC667;LOC983;78
LOC474;LOC276;53
LOC729;LOC726;72
LOC47;LOC885;63
LOC123;LOC336;41
LOC294;LOC356;64
LOC694;LOC736;81
LOC955;LOC945;3
LOC779;LOC403;25
LOC736;LOC60;10
LOC575;LOC10;44
LOC489;LOC209;28
LOC973;LOC734;47
LOC723;LOC469;33
LOC259;LOC430;41
LOC346;LOC881;94
LOC171;LOC166;4
LOC53;LOC910;29
LOC610;LOC824;3
LOC314;LOC910;62
LOC183;LOC340;47
LOC532;LOC780;72
LOC100;LOC199;1
LOC809;LOC554;82
LOC380;LOC729;90
LOC123;LOC178;60
LOC193;LOC89;19
LOC665;LOC17;11
LOC700;LOC181;34
LOC80;LOC578;93
LOC520;LOC559;92
LOC128;LOC215;62
LOC43;LOC757;75
LOC11;LOC23;14
LOC781;LOC892;62
LOC150;LOC962;65
LOC293;LOC765;68
LOC322;LOC614;10
LOC26;LOC5;83
LOC980;LOC649;25
LOC925;LOC708;19
LOC856;LOC919;44
LOC900;LOC182;54
LOC362;LOC886;3
LOC228;LOC819;40
LOC979;LOC406;44
LOC997;LOC622;71
LOC739;LOC127;95
LOC565;LOC392;27
LOC165;LOC714;15
LOC625;LOC419;46
LOC38;LOC410;73
LOC220;LOC893;86
LOC720;LOC730;69
LOC457;LOC554;42
LOC208;LOC676;79
LOC601;LOC915;44
LOC966;LOC964;78
LOC804;LOC124;96
LOC575;LOC949;45
LOC553;LOC641;2
LOC225;LOC516;32
LOC501;LOC743;25
LOC565;LOC670;33
LOC529;LOC657;3
LOC464;LOC948;61
LOC178;LOC233;87
LOC110;LOC653;64
LOC13;LOC514;55
LOC346;LOC843;56
LOC295;LOC200;21
LOC838;LOC9;63
LOC613;LOC302;28
LOC652;LOC393;21
LOC790;LOC959;33
LOC296;LOC372;91
LOC38;LOC12;3
LOC732;LOC543;45
LOC381;LOC715;23
LOC139;LOC266;36
LOC119;LOC538;12
LOC249;LOC618;57
LOC154;LOC497;16
LOC480;LOC729;73
LOC294;LOC570;45
LOC459;LOC948;37
LOC23;LOC571;27
LOC733;LOC994;36
LOC490;LOC744;54
LOC943;LOC908;65
LOC341;LOC232;24
LOC582;LOC845;70
LOC115;LOC381;27
LOC348;LOC381;12
LOC756;LOC281;92
LOC263;LOC8;43
LOC640;LOC683;90
LOC597;LOC700;26
LOC971;LOC195;58
LOC807;LOC876;70
LOC393;LOC197;33
LOC904;LOC565;74
LOC532;LOC958;39
LOC566;LOC395;52
LOC870;LOC550;57
LOC574;LOC540;61
LOC916;LOC316;35
LOC906;LOC433;77
LOC981;LOC704;100
LOC756;LOC945;55
LOC591;LOC563;16
LOC623;LOC409;94
LOC122;LOC499;79
LOC401;LOC831;81
LOC20;LOC613;89
LOC386;LOC867;95
LOC284;LOC303;89
LOC957;LOC207;24
LOC461;LOC49;100
LOC983;LOC493;5
LOC315;LOC580;91
LOC499;LOC965;22
LOC22;LOC574;91
LOC937;LOC88;76
LOC925;LOC757;70
LOC382;LOC606;7
LOC916;LOC612;97
LOC697;LOC17;13
LOC363;LOC578;18
LOC966;LOC386;43
LOC860;LOC966;20
LOC801;LOC701;95
LOC821;LOC541;18
LOC349;LOC172;80
LOC98;LOC403;48
LOC8;LOC11;57
LOC27;LOC30;81
LOC216;LOC646;19
LOC507;LOC703;14
LOC339;LOC856;91
LOC199;LOC398;1
LOC262;LOC969;29
LOC478;LOC510;2
LOC267;LOC398;66
LOC859;LOC488;14
LOC146;LOC665;86
LOC950;LOC176;83
LOC260;LOC58;53
LOC713;LOC25;8
LOC479;LOC800;3
LOC461;LOC918;73
LOC360;LOC617;15
LOC587;LOC400;59
LOC480;LOC403;47
LOC611;LOC78;5
LOC408;LOC818;99
LOC236;LOC95;77
LOC906;LOC396;64
LOC65;LOC154;12
LOC247;LOC342;84
LOC154;LOC576;93
LOC188;LOC380;66
LOC613;LOC453;84
LOC114;LOC750;13
LOC191;LOC647;12
LOC230;LOC56;98
LOC281;LOC906;34
LOC510;LOC54;89
LOC865;LOC191;62
LOC903;LOC466;27
LOC114;LOC447;72
LOC19;LOC748;8
LOC702;LOC693;25
LOC326;LOC537;41
LOC841;LOC445;9
LOC193;LOC964;17
LOC961;LOC187;100
LOC242;LOC456;43
LOC277;LOC780;99
LOC421;LOC835;74
LOC140;LOC60;72
LOC62;LOC181;22
LOC243;LOC904;99
LOC233;LOC576;20
LOC586;LOC27;41
LOC580;LOC110;22
LOC478;LOC448;64
LOC616;LOC511;51
LOC515;LOC329;15
LOC396;LOC899;53
LOC369;LOC587;47
LOC436;LOC136;90
LOC13;LOC156;88
LOC873;LOC1;66
LOC450;LOC658;10
LOC626;LOC547;20
LOC624;LOC155;69
LOC49;LOC586;69
LOC728;LOC783;90
LOC991;LOC264;1
LOC488;LOC83;99
LOC222;LOC801;3
LOC581;LOC322;10
LOC425;LOC599;88
LOC792;LOC446;65
LOC489;LOC803;68
LOC234;LOC99;35
LOC835;LOC143;25
LOC700;LOC305;36
LOC870;LOC223;49
LOC547;LOC658;64
LOC117;LOC949;60
LOC859;LOC585;13
LOC61;LOC475;51
LOC332;LOC731;53
LOC129;LOC607;16
LOC892;LOC557;57
LOC720;LOC374;10
LOC92;LOC646;2
LOC980;LOC991;8
LOC596;LOC365;100
LOC476;LOC607;74
LOC807;LOC375;35
LOC740;LOC523;72
LOC742;LOC538;32
LOC26;LOC169;86
LOC610;LOC36;70
LOC23;LOC775;57
LOC531;LOC767;56
LOC285;LOC71;53
LOC578;LOC342;90
LOC475;LOC37;34
LOC307;LOC228;68
LOC97;LOC74;26
LOC625;LOC540;98
LOC598;LOC498;22
LOC480;LOC654;32
LOC473;LOC973;56
LOC282;LOC91;43
LOC923;LOC204;96
LOC200;LOC59;52
LOC84;LOC631;95
LOC336;LOC108;74
LOC932;LOC701;100
LOC69;LOC544;36
LOC469;LOC903;75
LOC480;LOC294;50
LOC370;LOC817;13
LOC110;LOC113;86
LOC588;LOC745;13
LOC651;LOC969;16
LOC97;LOC293;80
LOC303;LOC597;81
LOC984;LOC194;77
LOC901;LOC315;96
LOC41;LOC697;50
LOC691;LOC241;76
LOC10;LOC184;53
LOC348;LOC405;75
LOC505;LOC980;37
LOC35;LOC1000;50
LOC965;LOC492;53
LOC595;LOC423;11
LOC276;LOC195;10
LOC607;LOC376;41
LOC131;LOC105;33
LOC956;LOC142;36
LOC144;LOC317;81
LOC848;LOC710;93
LOC946;LOC458;8
LOC471;LOC69;22
LOC270;LOC59;25
LOC791;LOC146;19
LOC211;LOC293;34
LOC263;LOC322;62
LOC692;LOC788;77
LOC901;LOC166;60
LOC114;LOC235;94
LOC351;LOC204;26
LOC521;LOC742;83
LOC277;LOC182;83
LOC65;LOC565;8
LOC876;LOC850;8
LOC794;LOC505;85
LOC156;LOC974;33
LOC346;LOC10;5
LOC671;LOC491;17
LOC518;LOC555;100
LOC939;LOC824;82
LOC481;LOC341;2
LOC490;LOC205;76
LOC66;LOC442;69
LOC421;LOC798;13
LOC973;LOC863;16
LOC697;LOC386;52
LOC162;LOC438;66
LOC864;LOC348;81
LOC162;LOC434;30
LOC286;LOC751;80
LOC603;LOC25;70
LOC665;LOC923;30
LOC233;LOC748;75
LOC949;LOC38;98
LOC268;LOC772;88
LOC118;LOC865;61
LOC699;LOC40;63
LOC650;LOC860;30
LOC24;LOC558;32
LOC589;LOC324;42
LOC773;LOC850;99
LOC146;LOC298;69
LOC296;LOC198;3
LOC392;LOC584;76
LOC274;LOC203;11
LOC686;LOC819;99
LOC639;LOC840;87
LOC645;LOC358;98
LOC873;LOC512;75
LOC219;LOC887;9
LOC286;LOC161;45
LOC297;LOC574;89
LOC318;LOC395;74
LOC161;LOC306;67
LOC503;LOC288;88
LOC645;LOC632;61
LOC489;LOC132;24
